0	2570	1343	2841	1415
0	2974	1335	4185	1420
0	1640	1487	1683	1526
0	1930	1673	3207	1864
0	2146	2023	2185	2062
0	2416	2001	2873	2080
0	2098	2255	2585	2370
0	2648	2255	3087	2336
0	3024	2489	3517	2576
0	1916	2683	3245	3078
0	2578	3189	2661	3254
0	1548	3319	1739	3380
0	2742	3339	2787	3376
0	992	3441	1073	3502
0	1908	3525	3247	3716
0	2104	3877	2143	3914
0	2354	3851	2809	3930
0	2062	4049	2627	4186
0	2694	4071	3133	4152
0	2432	4457	2475	4494
0	1000	4563	1359	4640
0	3014	4559	3063	4618
0	2442	5043	2485	5082
0	2634	5021	2693	5082
0	3096	5019	3561	5096
0	3914	5037	3955	5076
0	1002	5269	1085	5332
0	3956	5265	4181	5344
0	2070	5588	3079	5776
