0	2209	965	2491	1047
0	3774	970	3842	1026
0	1061	1070	1108	1126
0	1715	1074	1942	1137
0	3976	1267	4012	1325
0	1060	1623	1286	1705
0	3723	1627	3759	1685
0	1357	1727	1393	1785
0	2451	1728	2519	1784
0	2725	1728	2784	1784
0	2926	1723	3152	1805
0	3345	1723	3607	1805
0	3198	1826	3252	1882
0	3386	1826	3669	1896
0	1601	1927	1865	1983
0	3970	1927	4038	1983
0	2587	2026	2646	2082
0	3916	2026	3984	2082
0	1511	2121	1774	2203
0	3200	2126	3268	2182
0	3406	2126	3465	2182
0	1311	2226	1405	2294
0	1455	2226	1550	2294
0	1762	2226	1858	2295
0	2323	2225	2359	2283
0	3563	2320	4038	2402
0	1058	2420	1874	2502
0	1718	2520	2087	2602
0	3384	2524	3420	2582
0	1774	2624	1842	2680
0	1983	2624	2042	2680
0	2441	2619	2703	2701
0	3867	2624	3935	2680
0	1058	2724	1117	2780
0	1758	2922	1794	2980
0	2104	2923	2172	2979
0	2725	2918	2890	3000
0	2172	3058	2909	3140
0	2322	3202	2772	3284
0	3142	3329	3210	3385
0	1307	3529	1383	3598
0	2706	3528	2742	3586
0	3137	3528	3173	3586
0	1683	3627	1746	3685
0	2037	3628	2096	3684
0	2474	3630	2695	3695
0	3479	3648	3522	3685
0	1475	3728	1534	3784
0	1918	3723	2409	3805
0	3165	3728	3266	3784
0	3714	3827	3773	3883
0	2384	3929	2501	3994
0	2698	3929	2892	3994
0	2694	4027	2762	4083
0	2948	4027	3007	4083
0	3327	4026	3363	4084
0	1652	4253	3417	4345
0	1458	4396	1500	4438
0	1065	4500	1217	4582
0	2057	4525	2100	4577
0	3275	4504	3332	4577
0	3525	4500	3956	4582
0	1058	4600	1480	4682
0	1671	4607	1860	4677
0	1974	4600	2397	4682
0	1421	4859	1650	4941
0	1908	4846	2094	4946
0	3006	4864	3536	4943
0	1659	4963	1766	5044
0	1310	5061	1403	5119
0	1538	5058	1764	5140
0	2600	5061	2703	5119
0	2763	5065	2958	5130
0	1201	5152	1261	5220
0	1518	5152	1572	5220
0	2461	4766	2655	4831
0	2955	4762	3058	4820
0	3037	5257	3263	5339
0	3915	5263	3973	5318
0	1063	5357	1537	5439
0	3529	5357	3755	5439
0	1351	5457	1819	5539
0	2478	5562	2536	5617
0	2698	5556	2924	5638
0	1373	5656	1596	5738
0	1060	5760	1123	5818
0	1412	5761	1480	5817
0	2338	5756	2701	5838
