0	999	1108	1254	1189
0	1224	1326	2622	1497
0	2835	1373	3192	1447
0	1233	1700	1262	1738
0	2295	1632	2945	1801
0	3024	1704	3271	1752
0	3485	1676	3553	1759
0	1758	1827	2394	1916
0	2953	1827	3046	1911
0	1702	2044	2628	2176
0	1626	2360	2312	2448
0	2644	2362	3007	2448
0	3277	2367	3535	2447
0	998	2486	1743	2636
0	1706	2757	2665	2959
0	1826	3305	2450	3433
0	1494	3620	2102	3701
0	1261	3835	2979	4006
0	1807	4139	3021	4318
0	1807	4443	3141	4623
0	1545	4762	1697	4821
0	1866	4784	1958	4832
0	989	4983	3478	5174
0	2006	5320	2198	5391
