0	928	1016	1344	1086
0	1625	1016	1923	1097
0	761	1182	3112	1284
0	1254	1379	1515	1466
0	2188	1379	2413	1466
0	950	1558	2919	1721
0	1220	1806	2378	1916
0	707	1926	1891	2015
0	844	2107	3011	2270
0	1155	2361	1220	2434
0	818	2632	3051	2795
0	773	3066	1293	3151
0	2147	3067	2289	3132
0	3186	3067	3278	3132
0	1574	3166	2400	3251
0	1056	3266	1199	3331
0	2669	3266	2711	3331
0	2888	3266	2980	3331
0	3215	3266	3307	3331
0	1214	3364	1313	3431
0	1582	3552	1725	3617
0	633	3738	1381	3814
0	798	3858	3205	4065
0	1811	4161	1961	4227
0	610	4347	3261	4555
0	1441	4650	1782	4737
0	1996	4650	2431	4731
0	2813	4650	3308	4737
0	615	4749	891	4836
0	1920	4749	1959	4836
0	607	4849	1422	4936
0	1695	4849	1734	4936
0	2439	4852	2582	4917
0	1285	5034	1829	5122
0	977	5413	2750	5617
0	2995	5459	3048	5515
