0	3244	1172	3393	1272
0	988	2200	1043	2256
0	2955	2202	3009	2258
0	3617	2310	3671	2366
0	849	2507	1282	2599
0	1651	2525	1706	2581
0	2887	2525	2941	2581
0	1367	2633	1414	2687
0	1561	2632	1615	2688
0	2983	2630	3033	2687
0	2580	2740	2634	2796
0	3339	2740	3386	2794
0	3483	2739	3538	2795
0	1780	2937	2535	3031
0	3173	3065	3229	3120
0	1063	3172	1149	3239
0	1466	3169	1801	3242
0	2037	3172	2127	3240
0	2787	3171	2879	3242
0	2407	3266	2801	3359
0	3259	3282	3314	3339
0	1100	3389	1182	3455
0	1431	3388	1497	3448
0	1984	3391	2038	3446
0	1073	3496	1299	3568
0	2463	3482	2747	3575
0	3160	3499	3214	3555
0	1799	3588	2784	3683
0	2905	3605	2971	3664
0	3473	3606	3670	3676
0	1071	3715	1126	3771
0	2619	3714	2850	3785
0	849	3794	1310	3894
0	1655	3821	1791	3886
0	2351	3822	2487	3887
0	1962	4042	2047	4109
0	2733	4014	2855	4110
0	2428	4123	2550	4219
0	2906	4148	2956	4205
0	1313	4257	2193	4330
0	2637	4257	2933	4329
0	1425	4385	1466	4439
0	1239	4476	1362	4544
0	1485	4448	1944	4547
0	2871	4473	3651	4547
0	1280	4584	1385	4650
0	2558	4585	2631	4639
0	3624	4601	3668	4637
0	3209	4664	3668	4762
0	1886	4799	2136	4854
0	2266	4799	2351	4866
0	2745	4800	2819	4854
0	2996	4799	3058	4854
0	990	4878	1176	4972
0	2213	4907	2298	4973
0	1180	4985	2152	5085
