0	2599	927	2804	1003
0	1565	1083	1768	1160
0	3189	1074	3258	1159
0	1413	1191	1436	1251
0	1153	1353	1455	1430
0	3012	1353	3124	1430
0	3279	1352	3440	1413
0	901	1448	1335	1548
0	2472	1463	2594	1538
0	2858	1480	2930	1537
0	611	1569	916	1646
0	1386	1571	1532	1646
0	2185	1567	2207	1627
0	1348	1664	1804	1764
0	2232	1675	2254	1736
0	3048	1675	3350	1753
0	2189	1786	2311	1862
0	822	1892	944	1968
0	2099	1890	2212	1967
0	2376	1891	2427	1949
0	2807	1877	3326	1977
0	1340	2037	1837	2137
0	2313	2048	2813	2121
0	996	2208	1099	2286
0	1707	2206	1861	2268
0	2088	2209	2291	2285
0	2416	2208	2527	2286
0	2798	2207	3574	2280
0	1449	2303	2019	2404
0	2573	2303	3070	2403
0	3287	2316	3594	2388
0	510	2428	948	2499
0	2440	2445	2456	2484
0	940	2533	1186	2608
0	2051	2535	2102	2593
0	512	2641	1275	2719
0	1433	2627	2347	2727
0	2611	2640	3017	2718
0	1344	2757	1466	2833
0	1581	2757	1693	2834
0	2942	2744	3339	2844
0	2263	2864	2375	2941
0	2788	2865	2811	2924
0	1397	3022	1863	3099
0	2510	3022	2869	3101
0	1062	3122	1131	3207
0	2406	3130	2428	3190
0	1628	3454	2096	3531
0	2907	3450	3339	3530
0	522	3552	1196	3659
0	1601	3564	1622	3625
0	2497	3717	2620	3793
0	623	3825	735	3904
0	901	3827	951	3887
0	1332	3813	2070	3914
0	1334	3972	1830	4072
0	2350	3985	2849	4057
0	748	4143	851	4221
0	1520	4142	1674	4204
0	1924	4144	2035	4220
0	2185	4144	2388	4220
0	2695	4142	3458	4216
0	1299	4239	1795	4338
0	2326	4239	2895	4338
0	3096	4250	3610	4323
0	541	4360	871	4431
0	2198	4357	2301	4435
0	2995	4357	3149	4419
0	3410	4359	3614	4436
0	624	4471	734	4546
0	1005	4467	1725	4539
0	2600	4454	3170	4554
0	525	4565	1021	4665
0	1194	4576	1926	4650
0	3446	4580	3466	4636
0	1993	4685	2240	4762
0	3141	4688	3192	4747
0	2136	4793	2259	4871
0	2396	4794	2508	4873
0	710	4891	1325	4991
0	618	5012	730	5091
0	1103	5012	1124	5073
0	1209	5011	1567	5091
