0	623	519	700	585
0	841	520	1091	599
0	1959	533	2008	588
0	2063	634	2098	671
0	2294	606	2360	671
0	969	781	2103	862
0	689	953	741	1008
0	2448	955	2521	1012
0	2215	1039	2289	1096
0	920	1111	1169	1193
0	1360	1295	1600	1363
0	1361	1427	1709	1500
0	1356	1565	1649	1635
0	809	1753	852	1804
0	1647	1738	1699	1793
0	1895	1735	2031	1807
0	2223	1736	2278	1806
0	1869	1821	1941	1877
0	2051	1823	2102	1877
0	1641	1895	1714	1962
0	655	1989	730	2046
0	1853	1991	1926	2047
0	628	2075	703	2131
0	1419	2247	1492	2303
0	760	2333	812	2389
0	2001	2333	2111	2401
0	1025	2417	1123	2474
0	693	2521	721	2558
0	1569	2504	1619	2559
0	2501	2523	2528	2560
0	958	2576	1032	2644
0	1153	2576	1230	2644
0	1330	2584	1900	2659
0	2016	2585	2499	2659
0	780	2671	821	2729
0	1547	2674	1598	2729
0	1780	2691	1923	2743
0	1047	2760	1240	2817
0	2501	2781	2528	2818
0	948	2839	1197	2919
0	1567	2847	2522	2921
0	545	2935	693	3009
0	621	3031	673	3086
0	1024	3031	1075	3085
0	1109	3118	1183	3175
0	1307	3107	1555	3188
0	2193	3120	2244	3175
0	1072	3208	1124	3264
0	1422	3207	1487	3264
0	1182	3298	1337	3374
0	1529	3299	1581	3353
0	1624	3388	1675	3444
0	1882	3390	1933	3444
0	636	3478	692	3545
0	738	3478	825	3534
0	1044	3478	1133	3534
0	983	3740	1555	3815
0	1205	3924	1256	3979
0	1372	3923	1443	3980
0	886	4001	1136	4082
0	1241	4186	1815	4262
0	1965	4186	2157	4259
0	1068	4282	1119	4338
0	1257	4370	1306	4426
0	1497	4458	1524	4514
0	1600	4459	1665	4526
0	1905	4458	2096	4534
0	546	4534	985	4626
0	1369	4637	1421	4692
0	1550	4637	1648	4710
0	1873	4621	2307	4712
0	1219	4887	1515	4958
0	1627	4886	2522	4970
0	1006	5079	1051	5133
0	1648	5096	1676	5132
0	2138	5077	2212	5144
0	2431	5076	2525	5141
0	546	5164	1333	5231
0	1679	5249	1724	5305
0	2298	5267	2325	5304
0	1204	5337	1954	5404
0	1985	5355	2153	5392
0	1074	5426	1148	5492
0	2438	5442	2504	5490
0	618	5531	653	5568
0	1067	5514	1085	5567
0	1756	5528	1822	5578
0	1115	5657	1966	5798
0	1055	5868	1090	5904
0	1279	5840	1354	5904
0	2017	5866	2081	5915
0	2191	5847	2410	5914
0	1023	5954	1072	6002
0	1165	5933	1216	6003
0	1860	5933	1915	6002
0	2026	5933	2152	6001
0	1579	6101	1702	6164
0	624	6285	652	6321
0	1849	6262	1919	6317
0	2033	6263	2084	6316
0	1024	6354	1075	6407
0	2149	6367	2176	6402
0	3347	621	3421	675
0	3518	722	3544	759
0	3734	705	3786	761
0	4484	696	4550	763
0	2730	788	2748	843
0	2796	807	2840	826
0	2893	783	3134	857
0	3111	873	3168	929
0	4098	961	4225	1029
0	4293	960	4420	1030
0	2911	1127	3036	1196
0	3315	1232	3342	1269
0	4159	1217	4555	1285
0	2729	1316	2757	1355
0	3309	1299	3344	1355
0	3962	1301	4088	1370
0	3131	1401	3159	1440
0	3326	1394	3346	1440
0	2953	1553	3078	1621
0	3929	1744	3957	1782
0	3432	1893	3557	1960
0	3003	2167	3030	2204
0	4396	2150	4520	2219
0	4557	2255	4585	2293
0	3114	2320	3166	2375
0	3359	2318	3485	2386
0	3401	2404	3474	2461
0	3020	2507	3048	2545
0	3200	2507	3228	2545
0	4590	2491	4715	2559
0	2735	2573	2937	2641
0	4290	2595	4319	2633
0	4484	2595	4512	2633
0	3410	2661	3461	2715
0	4197	2661	4441	2729
0	2871	2761	2898	2798
0	3436	2743	3508	2799
0	3733	2745	3785	2800
0	3539	2829	3595	2884
0	3942	2830	3991	2885
0	2941	2912	3009	2980
0	3468	2912	3622	2984
0	4670	2913	4720	2969
0	2831	2996	3110	3069
0	3732	3016	3798	3067
0	3936	3017	3971	3055
0	4081	2999	4132	3056
0	4374	2999	4442	3067
0	3200	3081	3325	3149
0	4026	3084	4096	3152
0	3245	3165	3372	3233
0	2728	3249	2745	3307
0	3471	3268	3498	3307
0	4286	3336	4322	3396
0	3820	3680	3903	3747
0	4048	3680	4098	3735
0	4296	3850	4370	3904
0	3128	3950	3155	3986
0	3876	3931	3950	3988
0	2906	4015	3066	4084
0	3184	4014	3309	4082
0	4066	4015	4193	4083
0	3802	4101	3871	4169
0	4024	4120	4051	4157
0	4370	4101	4421	4157
0	3265	4186	3333	4254
0	3431	4186	3594	4255
0	4540	4187	4632	4255
0	2725	4273	2776	4327
0	3604	4272	3656	4327
0	4611	4271	4710	4339
0	3405	4355	3566	4424
0	3893	4375	3959	4426
0	3020	4441	3088	4508
0	4396	4441	4485	4509
0	3707	4526	3763	4582
0	3871	4527	3924	4582
0	2737	4611	2792	4667
0	3500	4609	3694	4678
0	4630	4609	4719	4676
0	3026	4690	3254	4762
0	3422	4690	3663	4762
0	4191	4694	4370	4750
0	3780	4778	3833	4833
0	4630	4776	4720	4843
0	3984	5028	4227	5098
0	4399	5025	4628	5096
0	2729	5110	3067	5181
0	3212	5123	3233	5166
0	3840	5112	3908	5166
0	3254	5211	3286	5249
0	3423	5194	3473	5248
0	4094	5193	4178	5260
0	4381	5192	4464	5259
0	4218	5275	4288	5331
0	2855	5378	2887	5416
0	2986	5358	3206	5426
0	4403	5358	4469	5426
0	4616	5358	4715	5412
0	2738	5444	2823	5498
0	3000	5440	3221	5511
0	3573	5444	3656	5510
0	3853	5525	3922	5591
0	4069	5542	4097	5579
0	4342	5524	4414	5578
0	2816	6021	2867	6074
0	4384	6017	4436	6072
0	3858	6102	3910	6156
0	4393	6101	4444	6154
0	4068	6184	4121	6237
0	4394	6182	4446	6236
