0	2004	736	2224	792
0	1209	1051	1313	1129
0	1479	1051	1583	1130
0	1760	1048	1851	1127
0	2042	1050	2183	1129
0	2323	1049	2533	1129
0	2659	1051	2745	1129
0	2929	1050	3016	1129
0	3193	1051	3284	1130
0	3467	1052	3558	1131
0	3735	1051	3826	1132
0	1189	1320	1355	1399
0	1497	1320	1582	1398
0	1766	1319	1851	1398
0	1978	1319	2264	1398
0	2392	1319	2476	1397
0	2689	1321	2725	1385
0	2958	1321	2995	1386
0	3199	1321	3282	1399
0	3475	1321	3558	1400
0	3770	1322	3807	1386
0	2363	1578	2592	1644
0	1704	1944	1764	2009
0	697	2063	1101	2145
0	2580	2066	2640	2132
0	1215	2344	1477	2427
0	1571	2344	1815	2427
0	1913	2347	2104	2422
0	1215	2516	1539	2599
0	1632	2513	2373	2599
0	2465	2510	2957	2598
0	3053	2516	3243	2593
0	1215	2692	1323	2771
0	1413	2690	1506	2770
0	1215	2859	1625	2946
0	1719	2866	1912	2940
0	2045	2861	2552	2947
0	2648	2866	2861	2942
0	3000	2862	3252	2947
0	3349	2867	3542	2941
0	976	3023	1067	3108
0	2181	3025	2421	3110
0	3280	3029	3446	3099
0	2457	3146	3280	3233
0	1666	3275	1855	3350
0	1705	3526	1764	3591
0	1030	3768	1440	3845
0	2306	3767	2446	3843
0	697	3882	1856	3968
0	1027	4008	1503	4091
0	3213	4007	3797	4090
0	1029	4135	1089	4201
0	3559	4126	4025	4213
0	704	4256	894	4332
0	1981	4728	2193	4796
