0	2031	1004	2657	1100
0	2791	1116	3062	1199
0	1292	1204	2235	1299
0	838	1416	3035	1673
0	819	1790	1286	1898
0	2170	1801	2661	1890
0	673	1994	1064	2081
0	762	2113	2472	2278
0	3178	2115	3204	2278
0	1580	2384	2029	2465
0	1590	2484	2408	2570
0	765	2687	3143	2891
0	1495	2931	2519	3031
0	1340	3166	1370	3214
0	1537	3149	1750	3214
0	2356	3144	3310	3233
0	854	3245	1185	3329
0	843	3438	1243	3522
0	2533	3439	3190	3520
0	603	3538	960	3622
0	1032	3761	2883	3912
0	1180	3898	1422	4010
0	1467	4210	1506	4279
0	852	4396	3019	4653
0	606	5089	3322	5297
0	905	5351	2991	5629
