0	1254	835	1319	894
0	3022	855	3053	894
0	790	943	1159	1128
0	1748	995	1841	1068
0	1916	997	2355	1063
0	3150	993	3201	1070
0	892	1217	1059	1290
0	1740	1225	1949	1302
0	2006	1153	3005	1394
0	1726	1423	2031	1501
0	2296	1423	2611	1502
0	3208	1445	3249	1484
0	604	1581	673	1644
0	978	1531	1573	1778
0	950	1797	1679	2002
0	1744	1867	1805	1928
0	2584	1891	2617	1930
0	2856	1865	2893	1928
0	452	2125	3661	2430
0	1224	2499	2893	2708
0	1396	2947	2709	3142
0	606	3231	1983	3432
0	2896	3303	3291	3390
0	1208	3845	1335	3922
0	2450	3845	2741	3924
0	2986	3843	3627	3988
0	1420	3951	1493	4012
0	906	4111	2661	4318
0	2912	4183	3143	4250
0	1580	4395	1817	4456
0	1304	4625	2783	4876
0	756	4945	955	5022
0	2790	4949	3081	5026
0	438	5051	1703	5302
