0	1616	1122	1673	1181
0	729	1255	784	1314
0	1014	1252	1275	1374
0	2004	1252	2074	1322
0	2808	1251	2864	1309
0	2945	1391	2984	1452
0	3165	1392	3223	1451
0	3399	1523	3458	1583
0	2092	1657	2130	1718
0	1619	1792	1676	1852
0	2675	1789	2744	1861
0	1478	1921	1731	1998
0	2119	1922	2157	1982
0	2921	1940	2967	1981
0	3245	1920	3346	2003
0	1497	2056	1553	2139
0	3131	2052	3333	2124
0	1620	2699	1676	2758
0	3186	2697	3224	2758
0	1379	2833	1436	2891
0	1159	2980	1205	3022
0	2364	2978	2410	3019
0	2848	2958	2886	3018
0	3094	2978	3141	3019
0	2104	3091	2110	3130
0	2308	3224	2365	3283
0	742	3484	902	3564
0	2225	3486	2283	3545
0	2973	3481	3136	3561
0	1330	3644	1369	3680
0	1814	3620	2122	3691
0	2183	3620	2418	3690
0	3041	3614	3432	3698
0	741	3748	1208	3830
0	1873	3751	1931	3810
0	2489	3743	2545	3809
0	2766	3742	2965	3810
0	1508	4020	1554	4061
0	2732	3991	2790	4059
0	3306	4001	3462	4064
0	1605	4126	2372	4214
0	1070	4259	1237	4346
0	1430	4261	1487	4321
0	1969	4256	2328	4345
0	2504	4252	2561	4318
0	2781	4247	3139	4319
0	1529	4564	2713	4908
0	3356	5079	3408	5135
0	1451	5354	1478	5401
