0	2313	796	2416	861
0	1558	971	1781	1044
0	2013	964	2230	1044
0	2448	982	2726	1038
0	2971	968	3582	1041
0	1062	993	2320	1175
0	2990	1078	3075	1145
0	2841	1185	2924	1252
0	3305	1185	3676	1252
0	1098	1297	1503	1374
0	1715	1431	3182	1520
0	1056	1541	1271	1630
0	2238	1539	3124	1626
0	3407	1536	3679	1610
0	856	1650	1955	1739
0	2159	1666	2608	1733
0	1411	1815	2573	2065
0	1422	2116	3125	2366
0	983	2446	1482	2531
0	2417	2441	3249	2531
0	1326	2608	2831	2702
0	1338	2749	3220	2846
0	991	2927	1534	3011
0	2025	2939	2932	3012
0	3209	2940	3260	2994
0	1356	3050	1907	3122
0	938	3197	1875	3385
0	2175	3191	3589	3380
0	1484	3578	1697	3667
0	2793	3584	3202	3662
0	1075	3690	1383	3777
0	1628	3705	1706	3773
0	2283	3671	2610	3759
0	2795	3700	2968	3771
0	866	3797	1603	3884
0	2167	3792	2321	3866
0	1517	3952	1995	4039
0	2174	3967	2346	4037
0	2916	3967	3147	4020
0	3631	3961	3668	4019
0	1488	4060	2636	4146
0	2782	4071	3093	4143
0	3314	4071	3454	4140
0	1349	4329	2866	4422
0	1617	4469	3170	4566
0	1449	4648	2456	4735
0	2844	4660	2907	4733
0	1027	4776	1531	4844
0	1825	4756	2313	4830
0	3633	4766	3669	4823
0	1689	4861	3352	4952
0	3514	4875	3653	4945
