0	656	819	3341	1098
0	454	1271	1163	1360
0	2094	1309	2143	1368
0	908	1433	1991	1752
0	1500	1775	3197	2080
0	1502	2113	2959	2416
0	1500	2485	1739	2688
0	620	2781	653	2822
0	1746	2791	1795	2850
0	948	2917	3173	3182
0	798	3275	1283	3358
0	1838	3283	2313	3364
0	708	3405	741	3464
0	3068	3389	3195	3470
0	826	3653	2401	3908
0	2456	3727	2829	3808
0	2908	3727	3221	3806
0	1024	4007	1733	4088
0	2262	4009	2505	4072
0	2872	4011	2953	4072
0	470	4111	1041	4194
0	1814	4117	1955	4198
0	2658	4107	2771	4200
0	1626	4223	1705	4302
0	2174	4223	2601	4304
0	2810	4227	3089	4304
0	3148	4245	3181	4286
0	810	4431	1469	4514
0	1802	4435	2183	4518
0	2606	4435	3419	4520
0	452	4535	1317	4620
0	1390	4541	1877	4626
0	834	4643	975	4726
0	818	4803	3251	4904
0	1428	4945	2513	5158
0	1422	5215	2097	5298
